569|16:58:01|27/4/2015|38.8
570|16:59:01|27/4/2015|38.8
571|17:00:01|27/4/2015|38.8
572|17:01:01|27/4/2015|38.8
573|17:02:01|27/4/2015|38.8
574|17:03:01|27/4/2015|38.8
575|17:04:01|27/4/2015|38.8
576|17:05:01|27/4/2015|38.8
577|17:06:01|27/4/2015|38.8
578|17:07:01|27/4/2015|38.8
579|17:08:01|27/4/2015|38.8
580|17:09:01|27/4/2015|38.7
581|17:10:01|27/4/2015|38.7
582|17:11:01|27/4/2015|38.7
583|17:12:01|27/4/2015|38.7
584|17:13:01|27/4/2015|38.7
585|17:14:01|27/4/2015|38.7
586|17:15:01|27/4/2015|38.7
587|17:16:01|27/4/2015|38.7
588|17:17:01|27/4/2015|38.7
589|17:18:01|27/4/2015|38.6
590|17:19:01|27/4/2015|38.6
591|17:20:01|27/4/2015|38.6
592|17:21:01|27/4/2015|38.6
593|17:22:01|27/4/2015|38.6
594|17:23:01|27/4/2015|38.6
595|17:24:01|27/4/2015|38.6
596|17:25:01|27/4/2015|38.6
597|17:26:01|27/4/2015|38.6
598|17:27:01|27/4/2015|38.6
599|17:28:01|27/4/2015|38.6
600|17:29:01|27/4/2015|38.6
601|17:30:01|27/4/2015|38.6
602|17:31:01|27/4/2015|38.5
603|17:32:01|27/4/2015|38.5
604|17:33:01|27/4/2015|38.5
605|17:34:01|27/4/2015|38.5
606|17:35:01|27/4/2015|38.5
607|17:36:01|27/4/2015|38.5
608|17:37:01|27/4/2015|38.5
609|17:38:01|27/4/2015|38.5
610|17:39:01|27/4/2015|38.5
611|17:40:01|27/4/2015|38.5
612|17:41:01|27/4/2015|38.5
613|17:42:01|27/4/2015|38.5
614|17:43:01|27/4/2015|38.4
615|17:44:01|27/4/2015|38.4
616|17:45:01|27/4/2015|38.4
617|17:46:01|27/4/2015|38.4
618|17:47:01|27/4/2015|38.4
619|17:48:01|27/4/2015|38.4
620|17:49:01|27/4/2015|38.4
621|17:50:01|27/4/2015|38.4
622|17:51:01|27/4/2015|38.4
623|17:52:01|27/4/2015|38.4
624|17:53:01|27/4/2015|38.3
625|17:54:01|27/4/2015|38.2
626|17:55:01|27/4/2015|38.2
627|17:56:01|27/4/2015|38.2
628|17:57:01|27/4/2015|38.2
629|17:58:01|27/4/2015|38.2
630|17:59:01|27/4/2015|38.2
631|18:00:01|27/4/2015|38.2
632|18:01:01|27/4/2015|38.2
633|18:02:01|27/4/2015|38.2
634|18:03:01|27/4/2015|38.2
635|18:04:01|27/4/2015|38.2
636|18:05:01|27/4/2015|38.2
637|18:06:01|27/4/2015|38.2
638|18:07:01|27/4/2015|38.1
639|18:08:01|27/4/2015|38.1
640|18:09:01|27/4/2015|38.1
641|18:10:01|27/4/2015|38.1
642|18:11:01|27/4/2015|38.1
643|18:12:01|27/4/2015|38.1
644|18:13:01|27/4/2015|38.1
645|18:14:01|27/4/2015|38.1
646|18:15:01|27/4/2015|38.1
647|18:16:01|27/4/2015|38.1
648|18:17:01|27/4/2015|38.1
649|18:18:01|27/4/2015|38
650|18:19:01|27/4/2015|38
651|18:20:01|27/4/2015|38
652|18:21:01|27/4/2015|38
653|18:22:01|27/4/2015|38
654|18:23:01|27/4/2015|38
655|18:24:01|27/4/2015|38
656|18:25:01|27/4/2015|38
657|18:26:01|27/4/2015|38
658|18:27:01|27/4/2015|38
659|18:28:01|27/4/2015|38
660|18:29:01|27/4/2015|38
661|18:30:01|27/4/2015|38
662|18:31:01|27/4/2015|38
663|18:32:01|27/4/2015|37.9
664|18:33:01|27/4/2015|37.9
665|18:34:01|27/4/2015|37.9
666|18:35:01|27/4/2015|37.9
667|18:36:01|27/4/2015|37.9
668|18:37:01|27/4/2015|37.9
669|18:38:01|27/4/2015|37.9
670|18:39:01|27/4/2015|37.9
671|18:40:01|27/4/2015|37.9
672|18:41:01|27/4/2015|37.9
673|18:42:01|27/4/2015|37.9
674|18:43:01|27/4/2015|37.8
675|18:44:01|27/4/2015|37.8
676|18:45:01|27/4/2015|37.8
677|18:46:01|27/4/2015|37.8
678|18:47:01|27/4/2015|37.8
679|18:48:01|27/4/2015|37.8
680|18:49:01|27/4/2015|37.8
681|18:50:01|27/4/2015|37.8
682|18:51:01|27/4/2015|37.8
683|18:52:01|27/4/2015|37.8
684|18:53:01|27/4/2015|37.8
685|18:54:01|27/4/2015|37.8
686|18:55:01|27/4/2015|37.7
687|18:56:01|27/4/2015|37.6
688|18:57:01|27/4/2015|37.6
689|18:58:01|27/4/2015|37.6
690|18:59:01|27/4/2015|37.6
691|19:00:01|27/4/2015|37.6
692|19:01:01|27/4/2015|37.6
693|19:02:01|27/4/2015|37.6
694|19:03:01|27/4/2015|37.6
695|19:04:01|27/4/2015|37.6
696|19:05:01|27/4/2015|37.6
697|19:06:01|27/4/2015|37.6
698|19:07:01|27/4/2015|37.6
699|19:08:01|27/4/2015|37.5
700|19:09:01|27/4/2015|37.5
701|19:10:01|27/4/2015|37.5
702|19:11:01|27/4/2015|37.5
703|19:12:01|27/4/2015|37.5
704|19:13:01|27/4/2015|37.5
705|19:14:01|27/4/2015|37.5
706|19:15:01|27/4/2015|37.5
707|19:16:01|27/4/2015|37.5
708|19:17:01|27/4/2015|37.5
709|19:18:01|27/4/2015|37.5
710|19:19:01|27/4/2015|37.5
711|19:20:01|27/4/2015|37.4
712|19:21:01|27/4/2015|37.4
713|19:22:01|27/4/2015|37.4
714|19:23:01|27/4/2015|37.4
715|19:24:01|27/4/2015|37.4
716|19:25:01|27/4/2015|37.4
717|19:26:01|27/4/2015|37.4
718|19:27:01|27/4/2015|37.4
719|19:28:01|27/4/2015|37.4
720|19:29:01|27/4/2015|37.4
721|19:30:01|27/4/2015|37.4
722|19:31:01|27/4/2015|37.4
723|19:32:01|27/4/2015|37.3
724|19:33:01|27/4/2015|37.3
725|19:34:01|27/4/2015|37.3
726|19:35:01|27/4/2015|37.3
727|19:36:01|27/4/2015|37.3
728|19:37:01|27/4/2015|37.3
729|19:38:01|27/4/2015|37.3
730|19:39:01|27/4/2015|37.3
731|19:40:01|27/4/2015|37.3
732|19:41:01|27/4/2015|37.3
